row_id,probe,video_id,question_id,model_key,model_name,is_correct,confidence
709,II-B,op_v_008,op_q_108,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
710,II-B,op_v_009,op_q_109,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
711,II-B,op_v_010,op_q_110,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
712,II-B,op_v_011,op_q_111,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
713,II-B,op_v_012,op_q_112,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
714,II-B,op_v_013,op_q_113,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
715,II-B,op_v_014,op_q_114,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
716,II-B,op_v_015,op_q_115,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
717,II-B,op_v_016,op_q_116,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
718,II-B,op_v_017,op_q_117,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
719,II-B,op_v_018,op_q_118,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
720,II-B,op_v_019,op_q_119,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
721,II-B,op_v_020,op_q_120,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
722,II-B,op_v_021,op_q_121,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
723,II-B,op_v_022,op_q_122,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
724,II-B,op_v_023,op_q_123,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
725,II-B,op_v_024,op_q_124,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
726,II-B,op_v_025,op_q_125,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
727,II-B,op_v_026,op_q_126,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
728,II-B,op_v_027,op_q_127,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
729,II-B,op_v_028,op_q_128,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
730,II-B,op_v_029,op_q_129,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
731,II-B,op_v_030,op_q_130,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
732,II-B,op_v_031,op_q_131,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
733,II-B,op_v_032,op_q_132,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
734,II-B,op_v_033,op_q_133,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
735,II-B,op_v_034,op_q_134,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
736,II-B,op_v_035,op_q_135,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
737,II-B,op_v_036,op_q_136,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
738,II-B,op_v_037,op_q_137,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
739,II-B,op_v_038,op_q_138,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
740,II-B,op_v_039,op_q_139,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
741,II-B,op_v_040,op_q_140,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
742,II-B,op_v_041,op_q_141,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
743,II-B,op_v_042,op_q_142,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
744,II-B,op_v_043,op_q_143,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
745,II-B,op_v_044,op_q_144,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
746,II-B,op_v_045,op_q_145,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
747,II-B,op_v_046,op_q_146,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
748,II-B,op_v_047,op_q_147,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
749,II-B,op_v_048,op_q_148,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
750,II-B,op_v_049,op_q_149,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
751,II-B,op_v_000,op_q_150,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
752,II-B,op_v_001,op_q_151,gemini_1_5_flash,Gemini 1.5 Flash,0,0.9
753,II-B,op_v_002,op_q_152,gemini_1_5_flash,Gemini 1.5 Flash,0,0.6
754,II-B,op_v_003,op_q_153,gemini_1_5_flash,Gemini 1.5 Flash,0,0.6
755,II-B,op_v_004,op_q_154,gemini_1_5_flash,Gemini 1.5 Flash,0,0.6
756,II-B,op_v_005,op_q_155,gemini_1_5_flash,Gemini 1.5 Flash,0,0.6
757,II-B,op_v_006,op_q_156,gemini_1_5_flash,Gemini 1.5 Flash,0,0.6
758,II-B,op_v_007,op_q_157,gemini_1_5_flash,Gemini 1.5 Flash,0,0.6
759,II-B,op_v_008,op_q_158,gemini_1_5_flash,Gemini 1.5 Flash,0,0.6
760,II-B,op_v_009,op_q_159,gemini_1_5_flash,Gemini 1.5 Flash,0,0.6
761,II-B,op_v_010,op_q_160,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
762,II-B,op_v_011,op_q_161,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
763,II-B,op_v_012,op_q_162,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
764,II-B,op_v_013,op_q_163,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
765,II-B,op_v_014,op_q_164,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
766,II-B,op_v_015,op_q_165,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
767,II-B,op_v_016,op_q_166,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
768,II-B,op_v_017,op_q_167,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
769,II-B,op_v_018,op_q_168,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
770,II-B,op_v_019,op_q_169,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
771,II-B,op_v_020,op_q_170,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
772,II-B,op_v_021,op_q_171,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
773,II-B,op_v_022,op_q_172,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
774,II-B,op_v_023,op_q_173,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
775,II-B,op_v_024,op_q_174,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
776,II-B,op_v_025,op_q_175,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
777,II-B,op_v_026,op_q_176,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
778,II-B,op_v_027,op_q_177,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
779,II-B,op_v_028,op_q_178,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
780,II-B,op_v_029,op_q_179,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
781,II-B,op_v_030,op_q_180,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
782,II-B,op_v_031,op_q_181,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
783,II-B,op_v_032,op_q_182,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
784,II-B,op_v_033,op_q_183,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
785,II-B,op_v_034,op_q_184,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
786,II-B,op_v_035,op_q_185,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
787,II-B,op_v_036,op_q_186,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
788,II-B,op_v_037,op_q_187,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
789,II-B,op_v_038,op_q_188,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
790,II-B,op_v_039,op_q_189,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
791,II-B,op_v_040,op_q_190,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
792,II-B,op_v_041,op_q_191,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
793,II-B,op_v_042,op_q_192,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
794,II-B,op_v_043,op_q_193,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
795,II-B,op_v_044,op_q_194,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
796,II-B,op_v_045,op_q_195,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
797,II-B,op_v_046,op_q_196,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
798,II-B,op_v_047,op_q_197,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
799,II-B,op_v_048,op_q_198,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
800,II-B,op_v_049,op_q_199,gemini_1_5_flash,Gemini 1.5 Flash,0,0.4
801,II-B,op_v_000,op_q_000,internvl2_26b,InternVL2-26B,1,0.9
802,II-B,op_v_001,op_q_001,internvl2_26b,InternVL2-26B,1,0.9
803,II-B,op_v_002,op_q_002,internvl2_26b,InternVL2-26B,1,0.9
804,II-B,op_v_003,op_q_003,internvl2_26b,InternVL2-26B,1,0.9
805,II-B,op_v_004,op_q_004,internvl2_26b,InternVL2-26B,1,0.9
806,II-B,op_v_005,op_q_005,internvl2_26b,InternVL2-26B,1,0.9
807,II-B,op_v_006,op_q_006,internvl2_26b,InternVL2-26B,1,0.9
808,II-B,op_v_007,op_q_007,internvl2_26b,InternVL2-26B,1,0.9
809,II-B,op_v_008,op_q_008,internvl2_26b,InternVL2-26B,1,0.9
810,II-B,op_v_009,op_q_009,internvl2_26b,InternVL2-26B,1,0.9
811,II-B,op_v_010,op_q_010,internvl2_26b,InternVL2-26B,1,0.9
812,II-B,op_v_011,op_q_011,internvl2_26b,InternVL2-26B,1,0.9
813,II-B,op_v_012,op_q_012,internvl2_26b,InternVL2-26B,1,0.9
814,II-B,op_v_013,op_q_013,internvl2_26b,InternVL2-26B,1,0.9
815,II-B,op_v_014,op_q_014,internvl2_26b,InternVL2-26B,1,0.9
816,II-B,op_v_015,op_q_015,internvl2_26b,InternVL2-26B,1,0.9
817,II-B,op_v_016,op_q_016,internvl2_26b,InternVL2-26B,1,0.9
818,II-B,op_v_017,op_q_017,internvl2_26b,InternVL2-26B,1,0.9
819,II-B,op_v_018,op_q_018,internvl2_26b,InternVL2-26B,1,0.9
820,II-B,op_v_019,op_q_019,internvl2_26b,InternVL2-26B,1,0.9
821,II-B,op_v_020,op_q_020,internvl2_26b,InternVL2-26B,1,0.9
822,II-B,op_v_021,op_q_021,internvl2_26b,InternVL2-26B,1,0.9
823,II-B,op_v_022,op_q_022,internvl2_26b,InternVL2-26B,1,0.9
824,II-B,op_v_023,op_q_023,internvl2_26b,InternVL2-26B,1,0.9
825,II-B,op_v_024,op_q_024,internvl2_26b,InternVL2-26B,1,0.9
826,II-B,op_v_025,op_q_025,internvl2_26b,InternVL2-26B,1,0.9
827,II-B,op_v_026,op_q_026,internvl2_26b,InternVL2-26B,1,0.9
828,II-B,op_v_027,op_q_027,internvl2_26b,InternVL2-26B,1,0.9
829,II-B,op_v_028,op_q_028,internvl2_26b,InternVL2-26B,1,0.9
830,II-B,op_v_029,op_q_029,internvl2_26b,InternVL2-26B,1,0.9
831,II-B,op_v_030,op_q_030,internvl2_26b,InternVL2-26B,1,0.9
832,II-B,op_v_031,op_q_031,internvl2_26b,InternVL2-26B,1,0.9
833,II-B,op_v_032,op_q_032,internvl2_26b,InternVL2-26B,1,0.9
834,II-B,op_v_033,op_q_033,internvl2_26b,InternVL2-26B,1,0.9
835,II-B,op_v_034,op_q_034,internvl2_26b,InternVL2-26B,1,0.9
836,II-B,op_v_035,op_q_035,internvl2_26b,InternVL2-26B,1,0.9
837,II-B,op_v_036,op_q_036,internvl2_26b,InternVL2-26B,1,0.9
838,II-B,op_v_037,op_q_037,internvl2_26b,InternVL2-26B,1,0.9
839,II-B,op_v_038,op_q_038,internvl2_26b,InternVL2-26B,1,0.9
840,II-B,op_v_039,op_q_039,internvl2_26b,InternVL2-26B,1,0.9
841,II-B,op_v_040,op_q_040,internvl2_26b,InternVL2-26B,1,0.9
842,II-B,op_v_041,op_q_041,internvl2_26b,InternVL2-26B,1,0.9
843,II-B,op_v_042,op_q_042,internvl2_26b,InternVL2-26B,1,0.9
844,II-B,op_v_043,op_q_043,internvl2_26b,InternVL2-26B,1,0.9
845,II-B,op_v_044,op_q_044,internvl2_26b,InternVL2-26B,1,0.9
846,II-B,op_v_045,op_q_045,internvl2_26b,InternVL2-26B,1,0.9
847,II-B,op_v_046,op_q_046,internvl2_26b,InternVL2-26B,1,0.9
848,II-B,op_v_047,op_q_047,internvl2_26b,InternVL2-26B,1,0.9
849,II-B,op_v_048,op_q_048,internvl2_26b,InternVL2-26B,1,0.9
850,II-B,op_v_049,op_q_049,internvl2_26b,InternVL2-26B,1,0.9
851,II-B,op_v_000,op_q_050,internvl2_26b,InternVL2-26B,1,0.9
852,II-B,op_v_001,op_q_051,internvl2_26b,InternVL2-26B,1,0.9
853,II-B,op_v_002,op_q_052,internvl2_26b,InternVL2-26B,1,0.9
854,II-B,op_v_003,op_q_053,internvl2_26b,InternVL2-26B,1,0.9
855,II-B,op_v_004,op_q_054,internvl2_26b,InternVL2-26B,1,0.9
856,II-B,op_v_005,op_q_055,internvl2_26b,InternVL2-26B,1,0.9
857,II-B,op_v_006,op_q_056,internvl2_26b,InternVL2-26B,1,0.9
858,II-B,op_v_007,op_q_057,internvl2_26b,InternVL2-26B,1,0.9
859,II-B,op_v_008,op_q_058,internvl2_26b,InternVL2-26B,1,0.9
860,II-B,op_v_009,op_q_059,internvl2_26b,InternVL2-26B,1,0.9
861,II-B,op_v_010,op_q_060,internvl2_26b,InternVL2-26B,1,0.9
862,II-B,op_v_011,op_q_061,internvl2_26b,InternVL2-26B,1,0.9
863,II-B,op_v_012,op_q_062,internvl2_26b,InternVL2-26B,1,0.9
864,II-B,op_v_013,op_q_063,internvl2_26b,InternVL2-26B,1,0.9
865,II-B,op_v_014,op_q_064,internvl2_26b,InternVL2-26B,1,0.9
866,II-B,op_v_015,op_q_065,internvl2_26b,InternVL2-26B,1,0.9
867,II-B,op_v_016,op_q_066,internvl2_26b,InternVL2-26B,1,0.9
868,II-B,op_v_017,op_q_067,internvl2_26b,InternVL2-26B,1,0.9
869,II-B,op_v_018,op_q_068,internvl2_26b,InternVL2-26B,1,0.9
870,II-B,op_v_019,op_q_069,internvl2_26b,InternVL2-26B,1,0.9
871,II-B,op_v_020,op_q_070,internvl2_26b,InternVL2-26B,1,0.9
872,II-B,op_v_021,op_q_071,internvl2_26b,InternVL2-26B,1,0.9
873,II-B,op_v_022,op_q_072,internvl2_26b,InternVL2-26B,1,0.9
874,II-B,op_v_023,op_q_073,internvl2_26b,InternVL2-26B,1,0.9
875,II-B,op_v_024,op_q_074,internvl2_26b,InternVL2-26B,1,0.9
876,II-B,op_v_025,op_q_075,internvl2_26b,InternVL2-26B,1,0.9
877,II-B,op_v_026,op_q_076,internvl2_26b,InternVL2-26B,1,0.9
878,II-B,op_v_027,op_q_077,internvl2_26b,InternVL2-26B,1,0.9
879,II-B,op_v_028,op_q_078,internvl2_26b,InternVL2-26B,1,0.9
880,II-B,op_v_029,op_q_079,internvl2_26b,InternVL2-26B,1,0.9
881,II-B,op_v_030,op_q_080,internvl2_26b,InternVL2-26B,1,0.9
882,II-B,op_v_031,op_q_081,internvl2_26b,InternVL2-26B,1,0.9
883,II-B,op_v_032,op_q_082,internvl2_26b,InternVL2-26B,1,0.9
884,II-B,op_v_033,op_q_083,internvl2_26b,InternVL2-26B,1,0.9
885,II-B,op_v_034,op_q_084,internvl2_26b,InternVL2-26B,1,0.9
886,II-B,op_v_035,op_q_085,internvl2_26b,InternVL2-26B,1,0.9
887,II-B,op_v_036,op_q_086,internvl2_26b,InternVL2-26B,1,0.9
888,II-B,op_v_037,op_q_087,internvl2_26b,InternVL2-26B,1,0.9
889,II-B,op_v_038,op_q_088,internvl2_26b,InternVL2-26B,1,0.9
890,II-B,op_v_039,op_q_089,internvl2_26b,InternVL2-26B,1,0.9
891,II-B,op_v_040,op_q_090,internvl2_26b,InternVL2-26B,1,0.9
892,II-B,op_v_041,op_q_091,internvl2_26b,InternVL2-26B,1,0.9
893,II-B,op_v_042,op_q_092,internvl2_26b,InternVL2-26B,1,0.9
894,II-B,op_v_043,op_q_093,internvl2_26b,InternVL2-26B,1,0.9
895,II-B,op_v_044,op_q_094,internvl2_26b,InternVL2-26B,1,0.9
896,II-B,op_v_045,op_q_095,internvl2_26b,InternVL2-26B,1,0.9
897,II-B,op_v_046,op_q_096,internvl2_26b,InternVL2-26B,1,0.9
898,II-B,op_v_047,op_q_097,internvl2_26b,InternVL2-26B,1,0.9
899,II-B,op_v_048,op_q_098,internvl2_26b,InternVL2-26B,0,0.9
900,II-B,op_v_049,op_q_099,internvl2_26b,InternVL2-26B,0,0.9
901,II-B,op_v_000,op_q_100,internvl2_26b,InternVL2-26B,0,0.9
902,II-B,op_v_001,op_q_101,internvl2_26b,InternVL2-26B,0,0.9
903,II-B,op_v_002,op_q_102,internvl2_26b,InternVL2-26B,0,0.9
904,II-B,op_v_003,op_q_103,internvl2_26b,InternVL2-26B,0,0.9
905,II-B,op_v_004,op_q_104,internvl2_26b,InternVL2-26B,0,0.9
906,II-B,op_v_005,op_q_105,internvl2_26b,InternVL2-26B,0,0.9
907,II-B,op_v_006,op_q_106,internvl2_26b,InternVL2-26B,0,0.9
908,II-B,op_v_007,op_q_107,internvl2_26b,InternVL2-26B,0,0.9
909,II-B,op_v_008,op_q_108,internvl2_26b,InternVL2-26B,0,0.9
910,II-B,op_v_009,op_q_109,internvl2_26b,InternVL2-26B,0,0.9
911,II-B,op_v_010,op_q_110,internvl2_26b,InternVL2-26B,0,0.9
912,II-B,op_v_011,op_q_111,internvl2_26b,InternVL2-26B,0,0.9
913,II-B,op_v_012,op_q_112,internvl2_26b,InternVL2-26B,0,0.9
914,II-B,op_v_013,op_q_113,internvl2_26b,InternVL2-26B,0,0.9
915,II-B,op_v_014,op_q_114,internvl2_26b,InternVL2-26B,0,0.9
916,II-B,op_v_015,op_q_115,internvl2_26b,InternVL2-26B,0,0.9
917,II-B,op_v_016,op_q_116,internvl2_26b,InternVL2-26B,0,0.9
918,II-B,op_v_017,op_q_117,internvl2_26b,InternVL2-26B,0,0.9
919,II-B,op_v_018,op_q_118,internvl2_26b,InternVL2-26B,0,0.9
920,II-B,op_v_019,op_q_119,internvl2_26b,InternVL2-26B,0,0.9
921,II-B,op_v_020,op_q_120,internvl2_26b,InternVL2-26B,0,0.9
922,II-B,op_v_021,op_q_121,internvl2_26b,InternVL2-26B,0,0.9
923,II-B,op_v_022,op_q_122,internvl2_26b,InternVL2-26B,0,0.9
924,II-B,op_v_023,op_q_123,internvl2_26b,InternVL2-26B,0,0.9
925,II-B,op_v_024,op_q_124,internvl2_26b,InternVL2-26B,0,0.9
926,II-B,op_v_025,op_q_125,internvl2_26b,InternVL2-26B,0,0.9
927,II-B,op_v_026,op_q_126,internvl2_26b,InternVL2-26B,0,0.9
928,II-B,op_v_027,op_q_127,internvl2_26b,InternVL2-26B,0,0.9
